# color images
# file: 'rgbd_dataset_freiburg3_walking_xyz.bag'
# timestamp filename
1341846313.553992 rgb/1341846313.553992.png
1341846313.592026 rgb/1341846313.592026.png
1341846313.622103 rgb/1341846313.622103.png
1341846313.654184 rgb/1341846313.654184.png
1341846313.686156 rgb/1341846313.686156.png
1341846313.721918 rgb/1341846313.721918.png
1341846313.753994 rgb/1341846313.753994.png
1341846313.789969 rgb/1341846313.789969.png
1341846313.822075 rgb/1341846313.822075.png
1341846313.853928 rgb/1341846313.853928.png
1341846313.890011 rgb/1341846313.890011.png
1341846313.922055 rgb/1341846313.922055.png
1341846313.957927 rgb/1341846313.957927.png
1341846313.990058 rgb/1341846313.990058.png
1341846314.022042 rgb/1341846314.022042.png
1341846314.057816 rgb/1341846314.057816.png
1341846314.089801 rgb/1341846314.089801.png
1341846314.122037 rgb/1341846314.122037.png
1341846314.157989 rgb/1341846314.157989.png
1341846314.190094 rgb/1341846314.190094.png
1341846314.225969 rgb/1341846314.225969.png
1341846314.257923 rgb/1341846314.257923.png
1341846314.290052 rgb/1341846314.290052.png
1341846314.325981 rgb/1341846314.325981.png
1341846314.357905 rgb/1341846314.357905.png
1341846314.389899 rgb/1341846314.389899.png
1341846314.427905 rgb/1341846314.427905.png
1341846314.458114 rgb/1341846314.458114.png
1341846314.493987 rgb/1341846314.493987.png
1341846314.526085 rgb/1341846314.526085.png
1341846314.558292 rgb/1341846314.558292.png
1341846314.594085 rgb/1341846314.594085.png
1341846314.626096 rgb/1341846314.626096.png
1341846314.658455 rgb/1341846314.658455.png
1341846314.694004 rgb/1341846314.694004.png
1341846314.725910 rgb/1341846314.725910.png
1341846314.761942 rgb/1341846314.761942.png
1341846314.794030 rgb/1341846314.794030.png
1341846314.826092 rgb/1341846314.826092.png
1341846314.862145 rgb/1341846314.862145.png
1341846314.894072 rgb/1341846314.894072.png
1341846314.925969 rgb/1341846314.925969.png
1341846314.961937 rgb/1341846314.961937.png
1341846314.994564 rgb/1341846314.994564.png
1341846315.029900 rgb/1341846315.029900.png
1341846315.061965 rgb/1341846315.061965.png
1341846315.094388 rgb/1341846315.094388.png
1341846315.129851 rgb/1341846315.129851.png
1341846315.161941 rgb/1341846315.161941.png
1341846315.197984 rgb/1341846315.197984.png
1341846315.230076 rgb/1341846315.230076.png
1341846315.262069 rgb/1341846315.262069.png
1341846315.298000 rgb/1341846315.298000.png
1341846315.329931 rgb/1341846315.329931.png
1341846315.361981 rgb/1341846315.361981.png
1341846315.397962 rgb/1341846315.397962.png
1341846315.429923 rgb/1341846315.429923.png
1341846315.466047 rgb/1341846315.466047.png
1341846315.497883 rgb/1341846315.497883.png
1341846315.530008 rgb/1341846315.530008.png
1341846315.566108 rgb/1341846315.566108.png
1341846315.597986 rgb/1341846315.597986.png
1341846315.630109 rgb/1341846315.630109.png
1341846315.666042 rgb/1341846315.666042.png
1341846315.698114 rgb/1341846315.698114.png
1341846315.733985 rgb/1341846315.733985.png
1341846315.766041 rgb/1341846315.766041.png
1341846315.798188 rgb/1341846315.798188.png
1341846315.834140 rgb/1341846315.834140.png
1341846315.866751 rgb/1341846315.866751.png
1341846315.898492 rgb/1341846315.898492.png
1341846315.936901 rgb/1341846315.936901.png
1341846315.966572 rgb/1341846315.966572.png
1341846316.002119 rgb/1341846316.002119.png
1341846316.034204 rgb/1341846316.034204.png
1341846316.066113 rgb/1341846316.066113.png
1341846316.101867 rgb/1341846316.101867.png
1341846316.134066 rgb/1341846316.134066.png
1341846316.169952 rgb/1341846316.169952.png
1341846316.202049 rgb/1341846316.202049.png
1341846316.233979 rgb/1341846316.233979.png
1341846316.270052 rgb/1341846316.270052.png
1341846316.301915 rgb/1341846316.301915.png
1341846316.334208 rgb/1341846316.334208.png
1341846316.370006 rgb/1341846316.370006.png
1341846316.401994 rgb/1341846316.401994.png
1341846316.438069 rgb/1341846316.438069.png
1341846316.470076 rgb/1341846316.470076.png
1341846316.502034 rgb/1341846316.502034.png
1341846316.537975 rgb/1341846316.537975.png
1341846316.570121 rgb/1341846316.570121.png
1341846316.601885 rgb/1341846316.601885.png
1341846316.638009 rgb/1341846316.638009.png
1341846316.669925 rgb/1341846316.669925.png
1341846316.705941 rgb/1341846316.705941.png
1341846316.738062 rgb/1341846316.738062.png
1341846316.770433 rgb/1341846316.770433.png
1341846316.805932 rgb/1341846316.805932.png
1341846316.838029 rgb/1341846316.838029.png
1341846316.870034 rgb/1341846316.870034.png
1341846316.906344 rgb/1341846316.906344.png
1341846316.937940 rgb/1341846316.937940.png
1341846316.973994 rgb/1341846316.973994.png
