# depth maps
# file: 'rgbd_dataset_freiburg3_walking_xyz.bag'
# timestamp filename
1341846313.592088 depth/1341846313.592088.png
1341846313.654212 depth/1341846313.654212.png
1341846313.686172 depth/1341846313.686172.png
1341846313.721932 depth/1341846313.721932.png
1341846313.754052 depth/1341846313.754052.png
1341846313.789985 depth/1341846313.789985.png
1341846313.822093 depth/1341846313.822093.png
1341846313.853940 depth/1341846313.853940.png
1341846313.890055 depth/1341846313.890055.png
1341846313.922606 depth/1341846313.922606.png
1341846313.957943 depth/1341846313.957943.png
1341846313.990646 depth/1341846313.990646.png
1341846314.022058 depth/1341846314.022058.png
1341846314.057840 depth/1341846314.057840.png
1341846314.089812 depth/1341846314.089812.png
1341846314.122046 depth/1341846314.122046.png
1341846314.158005 depth/1341846314.158005.png
1341846314.190124 depth/1341846314.190124.png
1341846314.226054 depth/1341846314.226054.png
1341846314.257955 depth/1341846314.257955.png
1341846314.290094 depth/1341846314.290094.png
1341846314.326013 depth/1341846314.326013.png
1341846314.357937 depth/1341846314.357937.png
1341846314.389929 depth/1341846314.389929.png
1341846314.427105 depth/1341846314.427105.png
1341846314.493999 depth/1341846314.493999.png
1341846314.526098 depth/1341846314.526098.png
1341846314.558316 depth/1341846314.558316.png
1341846314.594096 depth/1341846314.594096.png
1341846314.626112 depth/1341846314.626112.png
1341846314.658464 depth/1341846314.658464.png
1341846314.694021 depth/1341846314.694021.png
1341846314.725925 depth/1341846314.725925.png
1341846314.761957 depth/1341846314.761957.png
1341846314.794045 depth/1341846314.794045.png
1341846314.826834 depth/1341846314.826834.png
1341846314.862165 depth/1341846314.862165.png
1341846314.894099 depth/1341846314.894099.png
1341846314.926180 depth/1341846314.926180.png
1341846314.961953 depth/1341846314.961953.png
1341846314.994623 depth/1341846314.994623.png
1341846315.029915 depth/1341846315.029915.png
1341846315.061978 depth/1341846315.061978.png
1341846315.094437 depth/1341846315.094437.png
1341846315.129870 depth/1341846315.129870.png
1341846315.161996 depth/1341846315.161996.png
1341846315.198005 depth/1341846315.198005.png
1341846315.230133 depth/1341846315.230133.png
1341846315.262081 depth/1341846315.262081.png
1341846315.298018 depth/1341846315.298018.png
1341846315.329946 depth/1341846315.329946.png
1341846315.362046 depth/1341846315.362046.png
1341846315.397976 depth/1341846315.397976.png
1341846315.429935 depth/1341846315.429935.png
1341846315.466062 depth/1341846315.466062.png
1341846315.497894 depth/1341846315.497894.png
1341846315.530017 depth/1341846315.530017.png
1341846315.566126 depth/1341846315.566126.png
1341846315.598051 depth/1341846315.598051.png
1341846315.630136 depth/1341846315.630136.png
1341846315.666054 depth/1341846315.666054.png
1341846315.698127 depth/1341846315.698127.png
1341846315.734001 depth/1341846315.734001.png
1341846315.766053 depth/1341846315.766053.png
1341846315.798246 depth/1341846315.798246.png
1341846315.834162 depth/1341846315.834162.png
1341846315.868187 depth/1341846315.868187.png
1341846315.899528 depth/1341846315.899528.png
1341846315.937892 depth/1341846315.937892.png
1341846315.968053 depth/1341846315.968053.png
1341846316.037619 depth/1341846316.037619.png
1341846316.066833 depth/1341846316.066833.png
1341846316.101881 depth/1341846316.101881.png
1341846316.134082 depth/1341846316.134082.png
1341846316.202058 depth/1341846316.202058.png
1341846316.233992 depth/1341846316.233992.png
1341846316.270083 depth/1341846316.270083.png
1341846316.301941 depth/1341846316.301941.png
1341846316.334244 depth/1341846316.334244.png
1341846316.370020 depth/1341846316.370020.png
1341846316.402023 depth/1341846316.402023.png
